mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0716547966003418,0.010803037407410624,0.008938868840535482,0.00046587849880980425,10.0,lbfgs,"{'classifier__C': 10.0, 'classifier__solver': 'lbfgs'}",0.8562503637739364,0.8559753506780746,0.8260211503500111,0.8460822882673407,0.014185810961528027,1
0.1027541955312093,0.00537809164462746,0.007542212804158528,0.0006694875871679947,10.0,liblinear,"{'classifier__C': 10.0, 'classifier__solver': 'liblinear'}",0.8562590943484081,0.8559607997206217,0.8260167906516442,0.8460788949068913,0.014186572648871045,2
0.07241352399190266,0.011364860173646107,0.007346153259277344,0.0015622819917653478,1.0,liblinear,"{'classifier__C': 1.0, 'classifier__solver': 'liblinear'}",0.8559040509865549,0.855560648390664,0.8256709212478619,0.8457118735416936,0.014171786713242257,3
0.06153734525044759,0.002236610695555108,0.006195545196533203,0.001012398243540847,1.0,lbfgs,"{'classifier__C': 1.0, 'classifier__solver': 'lbfgs'}",0.8559098713695361,0.8555577381991735,0.8256636550839169,0.8457104215508755,0.014175933450229385,4
0.04259824752807617,0.004325752021831225,0.006519397099812825,0.000681819733661441,0.1,lbfgs,"{'classifier__C': 0.1, 'classifier__solver': 'lbfgs'}",0.8552900005820382,0.8547792619754381,0.8249137869647926,0.8449943498407563,0.014200633026798888,5
0.04445036252339681,0.003909099527254574,0.005412499109903972,0.0003924657725601735,0.1,liblinear,"{'classifier__C': 0.1, 'classifier__solver': 'liblinear'}",0.8552521680926606,0.8547443396775506,0.8248658302827555,0.8449541126843222,0.014206073579250524,6
