mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8987499872843424,0.05720175226197652,0.011750300725301107,0.0008829856101967133,0.05,7,200,4,"{'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 200, 'depth': 4}",0.8610369012281008,0.8610012513823411,0.8295372470829985,0.8505251332311469,0.014840683754544528,1
0.8567405541737875,0.031782044344509146,0.01130350430806478,0.0017965952397844022,0.05,3,200,4,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 200, 'depth': 4}",0.8605545369885339,0.8597105814562599,0.8299557781262307,0.8500736321903415,0.014229642870753036,2
2.6935667991638184,0.05277488577376288,0.009766578674316406,0.0005615135991380925,0.1,7,200,8,"{'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 200, 'depth': 8}",0.8411479250334672,0.8428234677841802,0.8209101306310953,0.8349605078162475,0.009958637295036979,3
2.6833527088165283,0.06286329525636457,0.014848470687866211,0.003758781634369302,0.1,3,200,8,"{'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 200, 'depth': 8}",0.8397081077934928,0.8424407776031663,0.8204480026041933,0.8341989626669508,0.009787187136177565,4
